0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
3690, 1.182208  ,       -0.504764       ,       -1.875730       ,       5.546177        ,       224.962915      ,       184.329000
3691, 1.176475  ,       -0.518474       ,       -1.782255       ,       6.792509        ,       221.223919      ,       184.339000
3692, 1.170680  ,       -0.530314       ,       -1.670085       ,       8.038841        ,       214.369094      ,       184.349000
3693, 1.164697  ,       -0.542778       ,       -1.576610       ,       8.848957        ,       200.659442      ,       184.359000
3694, 1.158715  ,       -0.552748       ,       -1.451977       ,       9.970656        ,       190.688787      ,       184.369000
3695, 1.152545  ,       -0.564588       ,       -1.377197       ,       10.157605       ,       167.631646      ,       184.379000
3696, 1.146376  ,       -0.575182       ,       -1.302417       ,       10.157605       ,       142.081841      ,       184.389000
3697, 1.140082  ,       -0.585776       ,       -1.246332       ,       9.659073        ,       109.054045      ,       184.399000
3698, 1.133601  ,       -0.596993       ,       -1.208942       ,       8.848957        ,       74.156750       ,       184.409000
3699, 1.126996  ,       -0.608210       ,       -1.177784       ,       7.976524        ,       41.752120       ,       184.419000
3700, 1.120328  ,       -0.618804       ,       -1.140394       ,       7.353358        ,       18.071813       ,       184.429000
3701, 1.113535  ,       -0.629398       ,       -1.109235       ,       6.730192        ,       -0.623166       ,       184.439000
3702, 1.106556  ,       -0.641238       ,       -1.109235       ,       5.608494        ,       -24.303473      ,       184.449000
3703, 1.099452  ,       -0.652455       ,       -1.096772       ,       4.798378        ,       -40.505788      ,       184.459000
3704, 1.092098  ,       -0.666164       ,       -1.134162       ,       3.178146        ,       -67.925091      ,       184.469000
3705, 1.084683  ,       -0.678628       ,       -1.140394       ,       2.368031        ,       -77.895746      ,       184.479000
3706, 1.076955  ,       -0.694207       ,       -1.190247       ,       1.121699        ,       -90.359066      ,       184.489000
3707, 1.069166  ,       -0.709163       ,       -1.233869       ,       0.124633        ,       -95.344393      ,       184.499000
3708, 1.061252  ,       -0.723496       ,       -1.265027       ,       -0.560849       ,       -94.098061      ,       184.509000
3709, 1.053275  ,       -0.737205       ,       -1.289954       ,       -1.121699       ,       -90.982232      ,       184.519000
3710, 1.045049  ,       -0.752784       ,       -1.339807       ,       -1.994131       ,       -93.474895      ,       184.529000
3711, 1.036699  ,       -0.768364       ,       -1.389660       ,       -2.804247       ,       -95.344393      ,       184.539000
3712, 1.028162  ,       -0.783943       ,       -1.427050       ,       -3.178146       ,       -87.866402      ,       184.549000
3713, 1.019500  ,       -0.799522       ,       -1.470672       ,       -3.738996       ,       -85.373738      ,       184.559000
3714, 1.010713  ,       -0.813855       ,       -1.476903       ,       -3.427413       ,       -66.055593      ,       184.569000
3715, 1.001739  ,       -0.829434       ,       -1.508062       ,       -3.676679       ,       -60.447099      ,       184.579000
3716, 0.992703  ,       -0.842520       ,       -1.483135       ,       -2.928880       ,       -40.505788      ,       184.589000
3717, 0.983481  ,       -0.856853       ,       -1.476903       ,       -2.430347       ,       -25.549805      ,       184.599000
3718, 0.974195  ,       -0.870563       ,       -1.470672       ,       -2.056448       ,       -14.955983      ,       184.609000
3719, 0.964723  ,       -0.885519       ,       -1.483135       ,       -1.931815       ,       -8.101158       ,       184.619000
3720, 0.955189  ,       -0.898605       ,       -1.458208       ,       -1.184015       ,       8.101158        ,       184.629000
3721, 0.945592  ,       -0.911069       ,       -1.427050       ,       -0.373900       ,       24.303473       ,       184.639000
3722, 0.936058  ,       -0.921039       ,       -1.370965       ,       0.560849        ,       37.389958       ,       184.649000
3723, 0.926399  ,       -0.931010       ,       -1.314880       ,       1.557915        ,       52.969107       ,       184.659000
3724, 0.916553  ,       -0.941604       ,       -1.277490       ,       1.994131        ,       54.215439       ,       184.669000
3725, 0.906644  ,       -0.950951       ,       -1.215174       ,       2.928880        ,       66.055593       ,       184.679000
3726, 0.896674  ,       -0.960299       ,       -1.177784       ,       3.053513        ,       59.823933       ,       184.689000
3727, 0.886641  ,       -0.968400       ,       -1.115467       ,       3.614363        ,       60.447099       ,       184.699000
3728, 0.876545  ,       -0.976501       ,       -1.059382       ,       4.112895        ,       61.693431       ,       184.709000
3729, 0.866388  ,       -0.983356       ,       -0.978371       ,       5.047644        ,       69.794589       ,       184.719000
3730, 0.856168  ,       -0.990211       ,       -0.916054       ,       5.421544        ,       66.055593       ,       184.729000
3731, 0.845823  ,       -0.997689       ,       -0.866201       ,       5.608494        ,       59.823933       ,       184.739000
3732, 0.835416  ,       -1.006413       ,       -0.853737       ,       5.172278        ,       46.114282       ,       184.749000
3733, 0.824885  ,       -1.015137       ,       -0.841274       ,       4.736061        ,       31.781464       ,       184.759000
3734, 0.814416  ,       -1.021369       ,       -0.797652       ,       4.798378        ,       28.042469       ,       184.769000
3735, 0.803884  ,       -1.027601       ,       -0.766494       ,       4.486795        ,       15.579149       ,       184.779000
3736, 0.793228  ,       -1.034456       ,       -0.741568       ,       4.362162        ,       13.086485       ,       184.789000
3737, 0.782510  ,       -1.041310       ,       -0.729104       ,       3.863629        ,       2.492664        ,       184.799000
3738, 0.771853  ,       -1.046919       ,       -0.704178       ,       3.552046        ,       -5.608494       ,       184.809000
3739, 0.760948  ,       -1.054397       ,       -0.710409       ,       2.679614        ,       -23.680307      ,       184.819000
3740, 0.749980  ,       -1.061875       ,       -0.716641       ,       1.994131        ,       -34.274128      ,       184.829000
3741, 0.738950  ,       -1.068730       ,       -0.710409       ,       1.557915        ,       -40.505788      ,       184.839000
3742, 0.727858  ,       -1.075584       ,       -0.691714       ,       1.620232        ,       -35.520460      ,       184.849000
3743, 0.716890  ,       -1.079947       ,       -0.648093       ,       1.931815        ,       -28.042469      ,       184.859000
3744, 0.705860  ,       -1.085555       ,       -0.641861       ,       1.557915        ,       -32.404630      ,       184.869000
3745, 0.694768  ,       -1.091164       ,       -0.635629       ,       1.308649        ,       -31.781464      ,       184.879000
3746, 0.683738  ,       -1.094903       ,       -0.604471       ,       1.370965        ,       -29.911967      ,       184.889000
3747, 0.672645  ,       -1.098642       ,       -0.573313       ,       1.557915        ,       -23.057141      ,       184.899000
3748, 0.661428  ,       -1.104250       ,       -0.573313       ,       1.308649        ,       -22.433975      ,       184.909000
3749, 0.650336  ,       -1.106120       ,       -0.517228       ,       1.931815        ,       -7.477992       ,       184.919000
3750, 0.639181  ,       -1.107989       ,       -0.461143       ,       2.554980        ,       5.608494        ,       184.929000
3751, 0.628027  ,       -1.109235       ,       -0.405058       ,       3.053513        ,       14.955983       ,       184.939000
3752, 0.616934  ,       -1.109235       ,       -0.336510       ,       3.552046        ,       19.318145       ,       184.949000
3753, 0.605717  ,       -1.111728       ,       -0.317815       ,       3.302780        ,       13.709651       ,       184.959000
3754, 0.594563  ,       -1.112974       ,       -0.274193       ,       3.676679        ,       21.187643       ,       184.969000
3755, 0.583408  ,       -1.113598       ,       -0.224340       ,       4.112895        ,       28.042469       ,       184.979000
3756, 0.572253  ,       -1.114844       ,       -0.199413       ,       4.050579        ,       26.796137       ,       184.989000
3757, 0.561223  ,       -1.114221       ,       -0.155791       ,       4.175212        ,       26.172971       ,       184.999000
3758, 0.550256  ,       -1.111728       ,       -0.074780       ,       4.985328        ,       36.766792       ,       185.009000
3759, 0.539412  ,       -1.109235       ,       -0.031158       ,       4.860695        ,       29.288801       ,       185.019000
3760, 0.528694  ,       -1.104873       ,       0.031158        ,       4.923011        ,       23.680307       ,       185.029000
3761, 0.518038  ,       -1.099888       ,       0.093475        ,       4.985328        ,       19.318145       ,       185.039000
3762, 0.507382  ,       -1.095526       ,       0.137097        ,       4.736061        ,       11.840153       ,       185.049000
3763, 0.496913  ,       -1.088048       ,       0.236803        ,       5.546177        ,       22.433975       ,       185.059000
3764, 0.486506  ,       -1.080570       ,       0.324046        ,       5.982393        ,       23.057141       ,       185.069000
3765, 0.476161  ,       -1.072469       ,       0.411290        ,       6.356293        ,       22.433975       ,       185.079000
3766, 0.465879  ,       -1.063744       ,       0.510996        ,       7.104092        ,       30.535133       ,       185.089000
3767, 0.455659  ,       -1.055643       ,       0.585776        ,       7.415675        ,       32.404630       ,       185.099000
3768, 0.445564  ,       -1.046919       ,       0.648093        ,       7.228725        ,       22.433975       ,       185.109000
3769, 0.435406  ,       -1.040064       ,       0.691714        ,       7.228725        ,       23.680307       ,       185.119000
3770, 0.425373  ,       -1.033209       ,       0.716641        ,       6.854826        ,       19.318145       ,       185.129000
3771, 0.415402  ,       -1.026354       ,       0.735336        ,       6.418609        ,       14.332817       ,       185.139000
3772, 0.405494  ,       -1.018876       ,       0.766494        ,       6.293976        ,       15.579149       ,       185.149000
3773, 0.395648  ,       -1.012645       ,       0.754031        ,       5.172278        ,       -3.738996       ,       185.159000
3774, 0.385927  ,       -1.005790       ,       0.747799        ,       4.237529        ,       -17.448647      ,       185.169000
3775, 0.376392  ,       -0.997689       ,       0.747799        ,       3.365096        ,       -29.911967      ,       185.179000
3776, 0.366920  ,       -0.989588       ,       0.741568        ,       2.305714        ,       -47.983780      ,       185.189000
3777, 0.357510  ,       -0.981486       ,       0.741568        ,       1.557915        ,       -58.577601      ,       185.199000
3778, 0.348163  ,       -0.974008       ,       0.729104        ,       0.810116        ,       -64.186095      ,       185.209000
3779, 0.338940  ,       -0.964661       ,       0.754031        ,       0.623166        ,       -66.055593      ,       185.219000
3780, 0.329779  ,       -0.955937       ,       0.772726        ,       0.560849        ,       -62.939763      ,       185.229000
3781, 0.320744  ,       -0.946589       ,       0.797652        ,       0.623166        ,       -57.954435      ,       185.239000
3782, 0.311645  ,       -0.938488       ,       0.803884        ,       0.373900        ,       -59.200767      ,       185.249000
3783, 0.302485  ,       -0.931633       ,       0.810116        ,       0.560849        ,       -46.114282      ,       185.259000
3784, 0.293200  ,       -0.927271       ,       0.785189        ,       0.373900        ,       -38.636290      ,       185.269000
3785, 0.283914  ,       -0.924778       ,       0.729104        ,       -0.186950       ,       -35.520460      ,       185.279000
3786, 0.274754  ,       -0.921662       ,       0.679251        ,       -0.623166       ,       -29.288801      ,       185.289000
3787, 0.265593  ,       -0.919170       ,       0.623166        ,       -1.184015       ,       -27.419303      ,       185.299000
3788, 0.256495  ,       -0.916677       ,       0.573313        ,       -1.557915       ,       -23.680307      ,       185.309000
3789, 0.247459  ,       -0.914808       ,       0.498533        ,       -2.554980       ,       -31.781464      ,       185.319000
3790, 0.238423  ,       -0.913561       ,       0.423753        ,       -3.489729       ,       -40.505788      ,       185.329000
3791, 0.229450  ,       -0.912938       ,       0.336510        ,       -4.611428       ,       -52.345941      ,       185.339000
3792, 0.220663  ,       -0.909822       ,       0.286656        ,       -5.172278       ,       -55.461771      ,       185.349000
3793, 0.212001  ,       -0.904837       ,       0.267961        ,       -5.421544       ,       -59.823933      ,       185.359000
3794, 0.203526  ,       -0.896736       ,       0.305351        ,       -4.798378       ,       -51.722775      ,       185.369000
3795, 0.195113  ,       -0.888012       ,       0.367668        ,       -3.614363       ,       -34.274128      ,       185.379000
3796, 0.186638  ,       -0.881157       ,       0.405058        ,       -2.741930       ,       -21.187643      ,       185.389000
3797, 0.178225  ,       -0.873679       ,       0.454911        ,       -1.682548       ,       -4.985328       ,       185.399000
3798, 0.169875  ,       -0.866201       ,       0.504764        ,       -0.685483       ,       8.724324        ,       185.409000
3799, 0.161649  ,       -0.858100       ,       0.567081        ,       0.685483        ,       32.404630       ,       185.419000
3800, 0.153610  ,       -0.848129       ,       0.654324        ,       2.305714        ,       57.954435       ,       185.429000
3801, 0.145634  ,       -0.838158       ,       0.747799        ,       4.112895        ,       87.243236       ,       185.439000
3802, 0.137595  ,       -0.830680       ,       0.791421        ,       5.047644        ,       102.199219      ,       185.449000
3803, 0.129805  ,       -0.821956       ,       0.828811        ,       5.608494        ,       110.300377      ,       185.459000
3804, 0.122203  ,       -0.813232       ,       0.835042        ,       5.296911        ,       100.952887      ,       185.469000
3805, 0.114725  ,       -0.803884       ,       0.841274        ,       4.736061        ,       83.504240       ,       185.479000
3806, 0.107496  ,       -0.791421       ,       0.897359        ,       4.923011        ,       76.649414       ,       185.489000
3807, 0.100454  ,       -0.777711       ,       0.959676        ,       5.047644        ,       67.301925       ,       185.499000
3808, 0.093600  ,       -0.762755       ,       1.034456        ,       5.296911        ,       59.823933       ,       185.509000
3809, 0.086869  ,       -0.747799       ,       1.103004        ,       5.359227        ,       46.737448       ,       185.519000
3810, 0.080201  ,       -0.734090       ,       1.140394        ,       4.860695        ,       25.549805       ,       185.529000
3811, 0.073658  ,       -0.719757       ,       1.184015        ,       4.362162        ,       2.492664        ,       185.539000
3812, 0.067489  ,       -0.701062       ,       1.296185        ,       5.047644        ,       0.000000        ,       185.549000
3813, 0.061444  ,       -0.683613       ,       1.383428        ,       5.546177        ,       -0.623166       ,       185.559000
3814, 0.055649  ,       -0.665541       ,       1.476903        ,       6.418609        ,       11.216987       ,       185.569000
3815, 0.050165  ,       -0.645600       ,       1.582842        ,       7.415675        ,       26.796137       ,       185.579000
3816, 0.044930  ,       -0.625659       ,       1.657621        ,       7.602625        ,       26.796137       ,       185.589000
3817, 0.040132  ,       -0.603225       ,       1.744865        ,       7.851891        ,       28.042469       ,       185.599000
3818, 0.035645  ,       -0.579544       ,       1.832108        ,       7.976524        ,       26.796137       ,       185.609000
3819, 0.031532  ,       -0.553371       ,       1.944278        ,       8.412741        ,       30.535133       ,       185.619000
3820, 0.027856  ,       -0.523459       ,       2.106301        ,       9.659073        ,       47.983780       ,       185.629000
3821, 0.024615  ,       -0.490432       ,       2.293251        ,       11.092354       ,       67.301925       ,       185.639000
3822, 0.021686  ,       -0.458027       ,       2.430347        ,       11.341621       ,       62.939763       ,       185.649000
3823, 0.019069  ,       -0.423753       ,       2.598602        ,       12.151736       ,       66.055593       ,       185.659000
3824, 0.016701  ,       -0.389479       ,       2.760625        ,       12.837219       ,       64.186095       ,       185.669000
3825, 0.014520  ,       -0.356451       ,       2.891490        ,       13.086485       ,       56.708103       ,       185.679000
3826, 0.012588  ,       -0.323423       ,       3.022355        ,       13.647335       ,       60.447099       ,       185.689000
3827, 0.010781  ,       -0.293511       ,       3.097135        ,       13.522702       ,       56.708103       ,       185.699000
3828, 0.009036  ,       -0.266092       ,       3.134525        ,       13.024169       ,       50.476444       ,       185.709000
3829, 0.007478  ,       -0.240542       ,       3.128293        ,       11.840153       ,       34.274128       ,       185.719000
3830, 0.005982  ,       -0.218731       ,       3.047282        ,       9.409806        ,       -2.492664       ,       185.729000
3831, 0.004611  ,       -0.200036       ,       2.903953        ,       6.107027        ,       -49.853278      ,       185.739000
3832, 0.003365  ,       -0.183211       ,       2.748162        ,       3.178146        ,       -81.634742      ,       185.749000
3833, 0.002243  ,       -0.168255       ,       2.554980        ,       -0.436216       ,       -125.879526     ,       185.759000
3834, 0.001184  ,       -0.155168       ,       2.343104        ,       -4.175212       ,       -170.124310     ,       185.769000
3835, 0.000249  ,       -0.142705       ,       2.137459        ,       -7.540308       ,       -206.267936     ,       185.779000
3836, -0.000561 ,       -0.131488       ,       1.919351        ,       -11.030038      ,       -246.773724     ,       185.789000
3837, -0.001246 ,       -0.120271       ,       1.732401        ,       -13.647335      ,       -271.700363     ,       185.799000
3838, -0.001745 ,       -0.107808       ,       1.582842        ,       -15.516833      ,       -285.410014     ,       185.809000
3839, -0.002181 ,       -0.096591       ,       1.439513        ,       -16.887798      ,       -287.279512     ,       185.819000
3840, -0.002493 ,       -0.084751       ,       1.339807        ,       -17.074748      ,       -264.845537     ,       185.829000
