0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
2425, 1.176288  ,       -0.508503       ,       -2.019058       ,       3.240463        ,       194.427783      ,       86.534000
2426, 1.170430  ,       -0.523459       ,       -1.925583       ,       4.736061        ,       196.920446      ,       86.544000
2427, 1.164448  ,       -0.537792       ,       -1.838340       ,       5.795444        ,       189.442455      ,       86.554000
2428, 1.158403  ,       -0.550256       ,       -1.726170       ,       7.104092        ,       185.080293      ,       86.564000
2429, 1.152234  ,       -0.563342       ,       -1.645158       ,       7.664941        ,       168.254812      ,       86.574000
2430, 1.145940  ,       -0.575805       ,       -1.564147       ,       8.038841        ,       147.690335      ,       86.584000
2431, 1.139521  ,       -0.588892       ,       -1.514293       ,       7.727258        ,       117.155202      ,       86.594000
2432, 1.132978  ,       -0.601978       ,       -1.470672       ,       7.353358        ,       89.112734       ,       86.604000
2433, 1.126310  ,       -0.613818       ,       -1.402123       ,       7.477992        ,       72.287252       ,       86.614000
2434, 1.119580  ,       -0.624412       ,       -1.321112       ,       7.789575        ,       61.070265       ,       86.624000
2435, 1.112725  ,       -0.635629       ,       -1.271259       ,       7.477992        ,       42.375286       ,       86.634000
2436, 1.105746  ,       -0.646846       ,       -1.233869       ,       6.917142        ,       21.810809       ,       86.644000
2437, 1.098704  ,       -0.657440       ,       -1.196479       ,       6.418609        ,       6.231660        ,       86.654000
2438, 1.091538  ,       -0.668657       ,       -1.184015       ,       5.421544        ,       -16.825481      ,       86.664000
2439, 1.084184  ,       -0.680497       ,       -1.171552       ,       4.736061        ,       -29.288801      ,       86.674000
2440, 1.076644  ,       -0.692961       ,       -1.171552       ,       3.925946        ,       -41.128954      ,       86.684000
2441, 1.068979  ,       -0.705424       ,       -1.165320       ,       3.489729        ,       -42.375286      ,       86.694000
2442, 1.061127  ,       -0.718510       ,       -1.165320       ,       3.053513        ,       -42.998452      ,       86.704000
2443, 1.053150  ,       -0.731597       ,       -1.177784       ,       2.243397        ,       -52.345941      ,       86.714000
2444, 1.044987  ,       -0.745930       ,       -1.215174       ,       1.059382        ,       -67.301925      ,       86.724000
2445, 1.036699  ,       -0.760262       ,       -1.246332       ,       0.249266        ,       -72.287252      ,       86.734000
2446, 1.028411  ,       -0.773349       ,       -1.265027       ,       -0.311583       ,       -72.287252      ,       86.744000
2447, 1.019936  ,       -0.787682       ,       -1.302417       ,       -1.059382       ,       -74.779916      ,       86.754000
2448, 1.011274  ,       -0.802638       ,       -1.339807       ,       -1.557915       ,       -69.794589      ,       86.764000
2449, 1.002425  ,       -0.817594       ,       -1.370965       ,       -1.994131       ,       -67.301925      ,       86.774000
2450, 0.993451  ,       -0.831927       ,       -1.389660       ,       -2.181081       ,       -61.070265      ,       86.784000
2451, 0.984291  ,       -0.846883       ,       -1.414587       ,       -2.492664       ,       -59.823933      ,       86.794000
2452, 0.975005  ,       -0.861215       ,       -1.427050       ,       -2.617297       ,       -56.708103      ,       86.804000
2453, 0.965658  ,       -0.874925       ,       -1.433282       ,       -2.554980       ,       -47.983780      ,       86.814000
2454, 0.956124  ,       -0.888635       ,       -1.427050       ,       -2.118764       ,       -31.781464      ,       86.824000
2455, 0.946527  ,       -0.901721       ,       -1.414587       ,       -1.682548       ,       -19.318145      ,       86.834000
2456, 0.936743  ,       -0.916677       ,       -1.433282       ,       -1.682548       ,       -13.709651      ,       86.844000
2457, 0.926897  ,       -0.930387       ,       -1.427050       ,       -1.246332       ,       -1.869498       ,       86.854000
2458, 0.917051  ,       -0.942227       ,       -1.395892       ,       -0.560849       ,       9.970656        ,       86.864000
2459, 0.907143  ,       -0.952821       ,       -1.352270       ,       0.186950        ,       21.810809       ,       86.874000
2460, 0.897110  ,       -0.963415       ,       -1.314880       ,       0.747799        ,       29.288801       ,       86.884000
2461, 0.887014  ,       -0.972762       ,       -1.258795       ,       1.557915        ,       40.505788       ,       86.894000
2462, 0.876919  ,       -0.980863       ,       -1.196479       ,       2.305714        ,       49.230112       ,       86.904000
2463, 0.866699  ,       -0.989588       ,       -1.146625       ,       2.866563        ,       54.215439       ,       86.914000
2464, 0.856479  ,       -0.996442       ,       -1.078077       ,       3.489729        ,       56.084937       ,       86.924000
2465, 0.846135  ,       -1.003920       ,       -1.021992       ,       3.925946        ,       56.084937       ,       86.934000
2466, 0.835728  ,       -1.010152       ,       -0.934749       ,       4.985328        ,       66.678759       ,       86.944000
2467, 0.825259  ,       -1.016384       ,       -0.859969       ,       5.670810        ,       69.171423       ,       86.954000
2468, 0.814727  ,       -1.023239       ,       -0.810116       ,       5.857760        ,       64.186095       ,       86.964000
2469, 0.804196  ,       -1.029470       ,       -0.766494       ,       5.857760        ,       56.708103       ,       86.974000
2470, 0.793602  ,       -1.035079       ,       -0.716641       ,       5.982393        ,       52.345941       ,       86.984000
2471, 0.783008  ,       -1.040064       ,       -0.673019       ,       5.857760        ,       42.998452       ,       86.994000
2472, 0.772352  ,       -1.045672       ,       -0.648093       ,       5.483861        ,       31.781464       ,       87.004000
2473, 0.761696  ,       -1.050035       ,       -0.604471       ,       5.421544        ,       25.549805       ,       87.014000
2474, 0.751040  ,       -1.054397       ,       -0.579544       ,       4.985328        ,       14.955983       ,       87.024000
2475, 0.740383  ,       -1.057513       ,       -0.535923       ,       4.860695        ,       9.347490        ,       87.034000
2476, 0.729603  ,       -1.061252       ,       -0.510996       ,       4.237529        ,       -7.477992       ,       87.044000
2477, 0.718822  ,       -1.064367       ,       -0.479838       ,       3.801312        ,       -18.694979      ,       87.054000
2478, 0.707917  ,       -1.068106       ,       -0.448679       ,       3.614363        ,       -22.433975      ,       87.064000
2479, 0.696949  ,       -1.072469       ,       -0.429985       ,       3.365096        ,       -24.926639      ,       87.074000
2480, 0.686168  ,       -1.074338       ,       -0.392595       ,       3.240463        ,       -27.419303      ,       87.084000
2481, 0.675263  ,       -1.077454       ,       -0.373900       ,       2.991197        ,       -28.665635      ,       87.094000
2482, 0.664295  ,       -1.080570       ,       -0.348973       ,       2.991197        ,       -24.926639      ,       87.104000
2483, 0.653390  ,       -1.083062       ,       -0.330278       ,       2.741930        ,       -26.796137      ,       87.114000
2484, 0.642297  ,       -1.087425       ,       -0.330278       ,       2.492664        ,       -24.926639      ,       87.124000
2485, 0.631142  ,       -1.092410       ,       -0.348973       ,       1.869498        ,       -29.911967      ,       87.134000
2486, 0.620112  ,       -1.094903       ,       -0.336510       ,       1.744865        ,       -24.926639      ,       87.144000
2487, 0.608958  ,       -1.098642       ,       -0.342741       ,       1.370965        ,       -24.303473      ,       87.154000
2488, 0.597865  ,       -1.100511       ,       -0.324046       ,       1.246332        ,       -23.680307      ,       87.164000
2489, 0.586773  ,       -1.101757       ,       -0.292888       ,       1.370965        ,       -19.941311      ,       87.174000
2490, 0.575431  ,       -1.107366       ,       -0.330278       ,       0.623166        ,       -26.172971      ,       87.184000
2491, 0.564152  ,       -1.111105       ,       -0.336510       ,       0.373900        ,       -26.172971      ,       87.194000
2492, 0.552997  ,       -1.112974       ,       -0.324046       ,       0.249266        ,       -27.419303      ,       87.204000
2493, 0.541780  ,       -1.116090       ,       -0.330278       ,       -0.000000       ,       -27.419303      ,       87.214000
2494, 0.530750  ,       -1.115467       ,       -0.280425       ,       0.498533        ,       -19.941311      ,       87.224000
2495, 0.519845  ,       -1.112974       ,       -0.205645       ,       1.433282        ,       -4.362162       ,       87.234000
2496, 0.508940  ,       -1.111728       ,       -0.168255       ,       1.682548        ,       -0.623166       ,       87.244000
2497, 0.498221  ,       -1.107366       ,       -0.087243       ,       2.554980        ,       11.840153       ,       87.254000
2498, 0.487440  ,       -1.104250       ,       -0.037390       ,       2.866563        ,       16.202315       ,       87.264000
2499, 0.476909  ,       -1.098642       ,       0.031158        ,       3.240463        ,       18.694979       ,       87.274000
2500, 0.466564  ,       -1.088671       ,       0.186950        ,       5.172278        ,       45.491116       ,       87.284000
2501, 0.456407  ,       -1.077454       ,       0.336510        ,       6.730192        ,       63.562929       ,       87.294000
2502, 0.446187  ,       -1.068106       ,       0.448679        ,       7.727258        ,       74.779916       ,       87.304000
2503, 0.436029  ,       -1.057513       ,       0.585776        ,       9.160540        ,       91.605398       ,       87.314000
2504, 0.425996  ,       -1.047542       ,       0.679251        ,       9.596756        ,       90.982232       ,       87.324000
2505, 0.415963  ,       -1.038818       ,       0.741568        ,       9.472123        ,       80.388410       ,       87.334000
2506, 0.405930  ,       -1.030093       ,       0.816347        ,       9.846022        ,       81.634742       ,       87.344000
2507, 0.395960  ,       -1.022615       ,       0.847506        ,       9.347490        ,       67.925091       ,       87.354000
2508, 0.386176  ,       -1.012645       ,       0.916054        ,       9.534439        ,       66.678759       ,       87.364000
2509, 0.376330  ,       -1.005790       ,       0.928517        ,       8.973590        ,       57.331269       ,       87.374000
2510, 0.366609  ,       -0.999558       ,       0.891127        ,       7.041775        ,       18.694979       ,       87.384000
2511, 0.357012  ,       -0.993950       ,       0.835042        ,       4.985328        ,       -17.448647      ,       87.394000
2512, 0.347540  ,       -0.986472       ,       0.816347        ,       3.676679        ,       -40.505788      ,       87.404000
2513, 0.338130  ,       -0.978994       ,       0.785189        ,       1.994131        ,       -71.664087      ,       87.414000
2514, 0.328845  ,       -0.971516       ,       0.760262        ,       0.810116        ,       -87.866402      ,       87.424000
2515, 0.319622  ,       -0.963415       ,       0.754031        ,       0.124633        ,       -93.474895      ,       87.434000
2516, 0.310586  ,       -0.953444       ,       0.766494        ,       -0.498533       ,       -103.445551     ,       87.444000
2517, 0.301612  ,       -0.943473       ,       0.791421        ,       -0.560849       ,       -99.083389      ,       87.454000
2518, 0.292763  ,       -0.934126       ,       0.785189        ,       -1.308649       ,       -108.430879     ,       87.464000
2519, 0.283914  ,       -0.924155       ,       0.816347        ,       -1.121699       ,       -100.952887     ,       87.474000
2520, 0.275128  ,       -0.914808       ,       0.847506        ,       -0.436216       ,       -74.779916      ,       87.484000
2521, 0.266217  ,       -0.907953       ,       0.859969        ,       0.249266        ,       -47.360614      ,       87.494000
2522, 0.257368  ,       -0.901721       ,       0.847506        ,       0.311583        ,       -33.650962      ,       87.504000
2523, 0.248519  ,       -0.896113       ,       0.828811        ,       0.436216        ,       -15.579149      ,       87.514000
2524, 0.239670  ,       -0.891751       ,       0.797652        ,       0.373900        ,       -4.362162       ,       87.524000
2525, 0.230945  ,       -0.886765       ,       0.766494        ,       0.124633        ,       -0.000000       ,       87.534000
2526, 0.222346  ,       -0.882403       ,       0.710409        ,       -0.560849       ,       -0.623166       ,       87.544000
2527, 0.213684  ,       -0.879287       ,       0.641861        ,       -1.495598       ,       -9.347490       ,       87.554000
2528, 0.205084  ,       -0.876795       ,       0.573313        ,       -2.118764       ,       -8.101158       ,       87.564000
2529, 0.196609  ,       -0.873056       ,       0.510996        ,       -3.053513       ,       -19.318145      ,       87.574000
2530, 0.188258  ,       -0.868693       ,       0.461143        ,       -3.863629       ,       -34.274128      ,       87.584000
2531, 0.179970  ,       -0.862462       ,       0.454911        ,       -4.050579       ,       -42.998452      ,       87.594000
2532, 0.171807  ,       -0.855607       ,       0.461143        ,       -3.863629       ,       -41.752120      ,       87.604000
2533, 0.163768  ,       -0.847506       ,       0.486069        ,       -3.427413       ,       -38.636290      ,       87.614000
2534, 0.155729  ,       -0.839405       ,       0.523459        ,       -2.741930       ,       -31.158298      ,       87.624000
2535, 0.147690  ,       -0.832550       ,       0.542154        ,       -2.243397       ,       -23.680307      ,       87.634000
2536, 0.139651  ,       -0.826941       ,       0.554618        ,       -1.557915       ,       -9.970656       ,       87.644000
2537, 0.131862  ,       -0.818217       ,       0.610703        ,       -0.311583       ,       11.840153       ,       87.654000
2538, 0.124197  ,       -0.808869       ,       0.679251        ,       1.059382        ,       31.781464       ,       87.664000
2539, 0.116594  ,       -0.800145       ,       0.729104        ,       2.181081        ,       52.345941       ,       87.674000
2540, 0.109054  ,       -0.792044       ,       0.766494        ,       3.053513        ,       69.171423       ,       87.684000
2541, 0.101701  ,       -0.782696       ,       0.797652        ,       3.427413        ,       74.779916       ,       87.694000
2542, 0.094472  ,       -0.773349       ,       0.822579        ,       3.614363        ,       74.779916       ,       87.704000
2543, 0.087368  ,       -0.764001       ,       0.835042        ,       3.489729        ,       69.171423       ,       87.714000
2544, 0.080513  ,       -0.752161       ,       0.872432        ,       3.489729        ,       62.316597       ,       87.724000
2545, 0.073970  ,       -0.737205       ,       0.953444        ,       4.112895        ,       63.562929       ,       87.734000
2546, 0.067676  ,       -0.719757       ,       1.071845        ,       5.172278        ,       67.301925       ,       87.744000
2547, 0.061631  ,       -0.702308       ,       1.159089        ,       5.483861        ,       57.954435       ,       87.754000
2548, 0.055773  ,       -0.684236       ,       1.246332        ,       5.670810        ,       46.114282       ,       87.764000
2549, 0.050289  ,       -0.663049       ,       1.370965        ,       6.418609        ,       42.375286       ,       87.774000
2550, 0.045055  ,       -0.639991       ,       1.520525        ,       7.540308        ,       44.867950       ,       87.784000
2551, 0.040132  ,       -0.615688       ,       1.670085        ,       8.724324        ,       52.969107       ,       87.794000
2552, 0.035520  ,       -0.589515       ,       1.838340        ,       10.157605       ,       65.432427       ,       87.804000
2553, 0.031283  ,       -0.560849       ,       2.031521        ,       11.964787       ,       84.750572       ,       87.814000
2554, 0.027357  ,       -0.531561       ,       2.206008        ,       13.335752       ,       98.460223       ,       87.824000
2555, 0.023680  ,       -0.502895       ,       2.343104        ,       13.896601       ,       97.837057       ,       87.834000
2556, 0.020253  ,       -0.474229       ,       2.455274        ,       13.834285       ,       86.620070       ,       87.844000
2557, 0.017075  ,       -0.445564       ,       2.567444        ,       14.083551       ,       85.996904       ,       87.854000
2558, 0.014208  ,       -0.415652       ,       2.685845        ,       14.395134       ,       87.243236       ,       87.864000
2559, 0.011529  ,       -0.387609       ,       2.754394        ,       13.834285       ,       74.156750       ,       87.874000
2560, 0.009161  ,       -0.358944       ,       2.810479        ,       12.899536       ,       53.592273       ,       87.884000
2561, 0.007042  ,       -0.330901       ,       2.847868        ,       11.777837       ,       30.535133       ,       87.894000
2562, 0.005172  ,       -0.303482       ,       2.860332        ,       10.219922       ,       0.623166        ,       87.904000
2563, 0.003490  ,       -0.277932       ,       2.829174        ,       7.976524        ,       -39.882622      ,       87.914000
2564, 0.001932  ,       -0.254252       ,       2.773089        ,       5.670810        ,       -76.649414      ,       87.924000
2565, 0.000561  ,       -0.231195       ,       2.717004        ,       3.738996        ,       -101.576053     ,       87.934000
2566, -0.000685 ,       -0.209384       ,       2.648455        ,       1.931815        ,       -119.024700     ,       87.944000
2567, -0.001807 ,       -0.188819       ,       2.567444        ,       0.000000        ,       -140.835509     ,       87.954000
2568, -0.002929 ,       -0.171371       ,       2.442811        ,       -2.430347       ,       -168.254812     ,       87.964000
2569, -0.003926 ,       -0.154545       ,       2.330641        ,       -4.237529       ,       -180.718131     ,       87.974000
2570, -0.004861 ,       -0.140212       ,       2.187313        ,       -6.231660       ,       -191.311953     ,       87.984000
2571, -0.005795 ,       -0.128372       ,       2.025289        ,       -8.225791       ,       -200.036276     ,       87.994000
2572, -0.006730 ,       -0.119025       ,       1.844571        ,       -10.157605      ,       -203.775272     ,       88.004000
2573, -0.007540 ,       -0.110300       ,       1.676316        ,       -11.528570      ,       -195.050949     ,       88.014000
2574, -0.008288 ,       -0.102199       ,       1.520525        ,       -12.525636      ,       -181.964463     ,       88.024000
